token,token_en,pmi_label,lexicon_sign,contexts,llm_prompt
ramba,turn down,positive,0,"[""@CharlesMoyoT1 @wevhu_ @daddyhope Okay wherever you just drive to harare,pass throught the Cbd and use beatrice road,enda straight that road …"", ""@CharlesMoyoT1 @wevhu_ @daddyhope Okay wherever you just drive to harare,pass throught the Cbd and use beatrice road,enda straight that road …"", ""@UbabakaZoey @IamAlsina02 @ShadayaKnight Ramba uchitaura, uye uri kundishingisa kuti ndiise Shadaya Night Tour pamaBillboards emota rako. Ra …""]","You are helping annotate a multilingual sentiment lexicon.
Word: ramba
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
ranhasi,date,positive,0,"[""@nelsonchamisa Vese vezvematongerwo enyika pasi rino vangafara ramadhesi ranhasi muGuta guru renyika yavo\r\n\r\nKwete VaChamisa. Hauzombomuoni  …"", ""@nelsonchamisa Vese vezvematongerwo enyika pasi rino vangafara ramadhesi ranhasi muGuta guru renyika yavo\r\n\r\nKwete VaChamisa. Hauzombomuoni  …"", ""#Kufamba Yedu #Vagovera\r\n\r\n#HappyBirthday kune Distributor wedu Johnson Nyama\r\n\r\nMakorokoto uye dai ranhasi ranhasi richiunza mufaro mberi u …""]","You are helping annotate a multilingual sentiment lexicon.
Word: ranhasi
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
rasberry,rasberry,neutral,0,"[""@arthurkamhuka50 @vintagerae1 Asi rasberry ndeyevakadzi hr kana vana"", ""@arthurkamhuka50 @vintagerae1 Asi rasberry ndeyevakadzi hr kana vana"", ""@arthurkamhuka50 @vintagerae1 Asi rasberry ndeyevakadzi hr kana vana""]","You are helping annotate a multilingual sentiment lexicon.
Word: rasberry
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
rashadaya,Rashadaya,negative,0,"[""Single mom vane murume akashaya ndiye mhuka yawa rati vana ma baby vese. Dambudziko raShadaya wakarasika muhupenyu nemupfungwa. Vakaidzi Vut …"", ""@Masports_atanga @_dxffodil Vana pfombo vaku rider wave raShadaya kuti vagowanawo attention . Blatii shiit mhani https://t.co/v9kDwCTPmz"", ""@__vigie \"" I have failed you\"" neizwi raShadaya\r\n😂😂😂😂""]","You are helping annotate a multilingual sentiment lexicon.
Word: rashadaya
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
rekare,old,positive,0,"[""Ndidzidzise here basa rekare?"", ""@nelsonchamisa Vese vezvematongerwo enyika pasi rino vangafara ramadhesi ranhasi muGuta guru renyika yavo\r\n\r\nKwete VaChamisa. Hauzombomuoni  …"", ""@nelsonchamisa Vese vezvematongerwo enyika pasi rino vangafara ramadhesi ranhasi muGuta guru renyika yavo\r\n\r\nKwete VaChamisa. Hauzombomuoni  …""]","You are helping annotate a multilingual sentiment lexicon.
Word: rekare
Language: Shona
English gloss: old
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
rekare,old,positive,0,"[""Ndidzidzise here basa rekare?"", ""@nelsonchamisa Vese vezvematongerwo enyika pasi rino vangafara ramadhesi ranhasi muGuta guru renyika yavo\r\n\r\nKwete VaChamisa. Hauzombomuoni  …"", ""@nelsonchamisa Vese vezvematongerwo enyika pasi rino vangafara ramadhesi ranhasi muGuta guru renyika yavo\r\n\r\nKwete VaChamisa. Hauzombomuoni  …""]","You are helping annotate a multilingual sentiment lexicon.
Word: rekare
Language: Shona
English gloss: old
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
rekare,old,positive,-1,"[""Ndidzidzise here basa rekare?"", ""@nelsonchamisa Vese vezvematongerwo enyika pasi rino vangafara ramadhesi ranhasi muGuta guru renyika yavo\r\n\r\nKwete VaChamisa. Hauzombomuoni  …"", ""@nelsonchamisa Vese vezvematongerwo enyika pasi rino vangafara ramadhesi ranhasi muGuta guru renyika yavo\r\n\r\nKwete VaChamisa. Hauzombomuoni  …""]","You are helping annotate a multilingual sentiment lexicon.
Word: rekare
Language: Shona
English gloss: Old
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: -1 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
rekare,old,positive,0,"[""Ndidzidzise here basa rekare?"", ""@nelsonchamisa Vese vezvematongerwo enyika pasi rino vangafara ramadhesi ranhasi muGuta guru renyika yavo\r\n\r\nKwete VaChamisa. Hauzombomuoni  …"", ""@nelsonchamisa Vese vezvematongerwo enyika pasi rino vangafara ramadhesi ranhasi muGuta guru renyika yavo\r\n\r\nKwete VaChamisa. Hauzombomuoni  …""]","You are helping annotate a multilingual sentiment lexicon.
Word: rekare
Language: Shona
English gloss: Old
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
release,release,positive,0,"[""@khudda_m @hatiperi_wacho @wode_maya Wangu idyai easy once Winky D release the same way JP haaite mozozhamba izvo Maya anoti"", ""@khudda_m @hatiperi_wacho @wode_maya Wangu idyai easy once Winky D release the same way JP haaite mozozhamba izvo Maya anoti"", ""@hatiperi_wacho @wode_maya If so YouTube stats is right JP hagone nekuti the way JP release and compare to Winky D Ka ha JP has alot to lear …""]","You are helping annotate a multilingual sentiment lexicon.
Word: release
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
remashoko,of words,neutral,0,"[""@nickmangwana Deep down kumaruzevha vana vari under 18 varikuinda kumaricho and kana basa remashoko coz ndozvazviripo"", ""@nickmangwana Deep down kumaruzevha vana vari under 18 varikuinda kumaricho and kana basa remashoko coz ndozvazviripo"", ""@nickmangwana Deep down kumaruzevha vana vari under 18 varikuinda kumaricho and kana basa remashoko coz ndozvazviripo""]","You are helping annotate a multilingual sentiment lexicon.
Word: remashoko
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
remitemo,of law,neutral,0,"[""@Kundimasekesa @nelsonchamisa @hwendec Bumbiro redu renyika rinoda 40 years minimum age for the VPs, saka Chamisa kana ane mavara esere acha …"", ""@Ishmamandinye @MboniMushiana @edmnangagwa @antonioguterres I fodya here iriku smugliwa.pa.tinanzve kuti rikuswe smugliwa.pa.ti nonongei kut …"", ""@Kundimasekesa @nelsonchamisa @hwendec Bumbiro redu renyika rinoda 40 years minimum age for the VPs, saka Chamisa kana ane mavara esere acha …""]","You are helping annotate a multilingual sentiment lexicon.
Word: remitemo
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
renyaradzo,reject,positive,0,"[""Vachisaina bhuku renyaradzo yaMambokadzi Elizabeth webasa pamuzinda weBritain neChitatu. MDC inochema nepasi rose pakushaya kwaHer Majesty.@ …"", ""President Mnangagwa vakasaina bhuku renyaradzo yemushakabvu Queen Elizabeth II pamuzinda we @UKinZimbabwe muHarare.\r\n\r\n@HMAMelanieR https:// …"", ""Zimbabwe ishamwari vose uye muridze kumuridzi .Mangwanani ano ZVOKUTAURIRA ED Mnangagwa vasainira Her Majness Queen Elizabeth II bhuku renya …""]","You are helping annotate a multilingual sentiment lexicon.
Word: renyaradzo
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
republic,republic,positive,0,"[""@nickmangwana HBD our Hero our Father shumba chikara Makorokoto His Excellency'President of the Republic of Zimbabwe Dr ED Mnangagwa tongai  …"", ""Acting President Dr C.G.D.N Chiwenga vakazvipira nhumwa kubva ku Republic of Korea kuma hofisi avo eMunhumutapa. https://t.co/IpcIR1RM8i"", ""@daddyhope but with her the father is south african and she was born in south africa tichi Isaac republic nei huzimba kuti hushoma ndehwekwa …""]","You are helping annotate a multilingual sentiment lexicon.
Word: republic
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
reshadaya,fiber,neutral,0,"[""@praisemagoo29 Hatisi tiri mubhazi reShadaya, handidi mumwe murume anondibvisa. Ndine hushingi nekupedzisira pachangu kubvongodza shamwari y …"", ""@mufasamofasa @IamAlsina02 @ShadayaKnight Bro kana wakazvisimbisa kuonaa kudivi reShadaya achitsika-tsika pakanzi ndikanhonga wangu naKikky  …"", ""@praisemagoo29 Hatisi tiri mubhazi reShadaya, handidi mumwe murume anondibvisa. Ndine hushingi nekupedzisira pachangu kubvongodza shamwari y …""]","You are helping annotate a multilingual sentiment lexicon.
Word: reshadaya
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
response,response,neutral,0,"[""@ChinyandeGeorge @ngadziore @nancynjenge @tapchiriga97 @BorisCde @DenfordNgadzio1 @JoanaMamombe @ceechimbiri2 @advora_1 @ZLHRLawyers @Cde_Wo …"", ""@ChinyandeGeorge @ngadziore @nancynjenge @tapchiriga97 @BorisCde @DenfordNgadzio1 @JoanaMamombe @ceechimbiri2 @advora_1 @ZLHRLawyers @Cde_Wo …"", ""@ChinyandeGeorge @ngadziore @nancynjenge @tapchiriga97 @BorisCde @DenfordNgadzio1 @JoanaMamombe @ceechimbiri2 @advora_1 @ZLHRLawyers @Cde_Wo …""]","You are helping annotate a multilingual sentiment lexicon.
Word: response
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
rev,rev,neutral,0,"[""@mufasamofasa @IamAlsina02 @ShadayaKnight Bro kana wakazvisimbisa kuonaa kudivi reShadaya achitsika-tsika pakanzi ndikanhonga wangu naKikky  …"", ""@mufasamofasa @IamAlsina02 @ShadayaKnight Bro kana wakazvisimbisa kuonaa kudivi reShadaya achitsika-tsika pakanzi ndikanhonga wangu naKikky  …"", ""@mufasamofasa @IamAlsina02 @ShadayaKnight Bro kana wakazvisimbisa kuonaa kudivi reShadaya achitsika-tsika pakanzi ndikanhonga wangu naKikky  …""]","You are helping annotate a multilingual sentiment lexicon.
Word: rev
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
rezviyo,of the grain,negative,0,"[""@kerinamujati Zidatya iri rinongofunga kuti kudya Western food ndoo kubudirira , saka richiita zidumbu , kuko we prefer zadza rezviyo nechim …"", ""@blackheartdayve Yes sadza rezviyo ne ishwa kana madora airova mbama"", ""@Lisaphiri1 @mjmutwin There was no need to be offended, wakavakwa bhoo apa Sadza rezviyo unobika futi. pamwe raingovavo jerasi""]","You are helping annotate a multilingual sentiment lexicon.
Word: rezviyo
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
riinhi,riinhi,negative,0,"[""Imwe giromwe zuva rehundiperere mberi nekugara \""ucharoora riinhi?\"" x \""Chiroora sha\"" x \""horaiti chiita mwana at least\"" https://t.co/6sOdx1u04 …"", ""@Cde_Ostallos Zvese ndezvePolitics\r\n\r\nMuchasangana riinhi kuzoshanda kuHarare neBulawayo kumahwina muna 2018?\r\n\r\nHapana kana zuva rimwe chet …"", ""@ctmunatswa Manje kune vanotofona kuti mombe mfowuya riinhi who unfortunately happen to be a important proportion""]","You are helping annotate a multilingual sentiment lexicon.
Word: riinhi
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
rinojairira,it is a master,negative,0,"[""@MunyahTaderera Boys riye rinojairira vanhu"", ""@MunyahTaderera Boys riye rinojairira vanhu"", ""@MurapaG 🤣 team reku CVR rinojairira vanhu""]","You are helping annotate a multilingual sentiment lexicon.
Word: rinojairira
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): negative.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
rinonaka,sweet,positive,0,"[""@elder_zagga Aaah sadza rinonaka"", ""@tinotendamach22 Kana ndiri kumba kwete. Kuchikoro I could go for weeks but ndaizobuda kunoritenga. Sadza rinonaka veduwe."", ""@elder_zagga Aaah sadza rinonaka""]","You are helping annotate a multilingual sentiment lexicon.
Word: rinonaka
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
ripi,which one,neutral,0,"[""@nickmangwana Akarwa hondo riini uyu. 1978 na1979 muviri wangu. Ane makore ekuma60, saka akaenda kuhondo aine zera ripi. Munyepai mosiyawo m …"", ""@ninja_reezy @TanyahGM @Renoit_pvt_ltd 😂😂😂😂😂 vana veside ripi racho vamukutaura"", ""@nickmangwana Akarwa hondo riini uyu. 1978 na1979 muviri wangu. Ane makore ekuma60, saka akaenda kuhondo aine zera ripi. Munyepai mosiyawo m …""]","You are helping annotate a multilingual sentiment lexicon.
Word: ripi
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
rive,rive,positive,0,"[""@mcbaudy @POTUS @USEmbZim @peterndoro Asi ndiri pa mukoma iya im worried zvikuru nekumera kwemaoparesheni ekumashure, pharmacy semuenzaniso  …"", ""@mcbaudy @POTUS @USEmbZim @peterndoro Asi ndiri pa mukoma iya im worried zvikuru nekumera kwemaoparesheni ekumashure, pharmacy semuenzaniso  …"", ""@NowAvailable21 Unofanira kugara uchitenda mune chimwe chinhu, unoita kuti rive chinhu chimwe chinhu. BPBP 9 BP CCC chimiro coz of Chamisa n …""]","You are helping annotate a multilingual sentiment lexicon.
Word: rive
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): positive.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
roast,roast,neutral,0,"[""The Roast of Temba Mliswa featuring \r\nCde Fatso @ComradeFatsooo\r\nHeavenly Army Commander @talentmadungwe \r\nBaba Cassette - @bustoptv \r\n\r\nDat …"", ""The Roast of Temba Mliswa featuring \r\nCde Fatso @ComradeFatsooo\r\nHeavenly Army Commander @talentmadungwe \r\nBaba Cassette - @bustoptv \r\n\r\nDat …"", ""Zim Sleeping on Entertainment dawg! \r\n\r\nWe need\r\nMdiwo Comedy Roast\r\nNorth Zim VS South Zim Music Fest\r\nCulture Expo\r\nPublic &amp; well adve …""]","You are helping annotate a multilingual sentiment lexicon.
Word: roast
Language: Shona
English gloss: nan
Corpus sentiment trend (from PMI): neutral.
Lexicon polarity sign: 0 (−1=neg,0=neu,1=pos).
Tasks: (1) Provide POS tag; (2) Decide polarity (−9..9) and label (neg/neu/pos); (3) If ambiguous, explain briefly and give two example sentences."
