text,label,text_en
"@DavidColtart Ndiani ane hanya. Kana muviri wako wose paunotambira pamunhu muna 2018 kuti utiudze kuti Chamisa anotambira marii wega wega wega.

Ikozvino tave muna 2022. Hapana vhesi rakavanzika rekuona kuti raida mariri

Muviri wako ""kunyepa"" VaColtart.",negative,"@DavidColtart Who cares. If your whole body is earning per person in 2018, please tell us how much Chamisa earns per person.

Now we are in 2022. There is no secret verse to find out what was needed in it

Your body ""lies"" Mr. Coltart."
"@_luwinda ,muchayamwisa vana ink nekuiswa tattoo pazamo",negative,"@_luwinda, you will breastfeed the children and get a tattoo on your breast"
@donald_taku Vanokwira forogonya kusvika vadzidza to mind their hokoso😂,negative,@donald_taku They ride fork until they learn to mind their hokoso😂
chirombe chinotangira pakuramba the true gospel of Shadaya.,negative,The problem starts with rejecting the true gospel of Shadaya.
Hakuchina AIDS?,neutral,No more AIDS?
"@MulakazuvaL @Kidoeshomedecor @MKasamba1 @GromykoMkoma @AmbProf_Charity @VNgwena1 @YELLOWZIMBABWE Kupembere nhema,zvakafanana nekupemberera ngozi",negative,@MulakazuvaL @Kidoeshomedecor @MKasamba1 @GromykoMkoma @AmbProf_Charity @VNgwena1 @YELLOWZIMBABWE Celebrating blackness is like celebrating danger
"Body of Sadza Man (51) Found In Shallow Pit, ZRP Investigates https://t.co/3CT0vNUBLO",neutral,"Body of Sadza Man (51) Found In Shallow Pit, ZRP Investigates https://t.co/3CT0vNUBLO"
@MusoraMercy @MsCharmainek Vana vaka uchikwa ava,neutral,@MusoraMercy @MsCharmainek The children are now being kicked
Hanzi Daddy Hope @daddyhope havazi baba vangu @MakomboreroH https://t.co/2YLvNdvs2w,neutral,Hey Daddy Hope @daddyhope is not my father @MakomboreroH https://t.co/2YLvNdvs2w
@ChaddyMabwe @kulanicool @michelepanashe Mumwe mdra akazongo bata wallet akati vana vano dhura,negative,@ChaddyMabwe @kulanicool @michelepanashe One of the girls grabbed the wallet and said that children are expensive
@tavonga_chinez1 Pamwe uyu akabatwa maoko vaona nyatso vakafunga zvisirizvo https://t.co/McLIMc1sRb,negative,@tavonga_chinez1 Maybe this guy got his hands on them and they really thought wrong https://t.co/McLIMc1sRb
@MichaelaChie121 Pamusoro pangu kuenda kwaMutare pamusoro Winky D,positive,@MichaelaChie121 About me going to Mutare over Winky D
@reallhusband1 Guys anenge angonzi mari ishoma pakuroora tpra mari yako woenda pa carsale haaa unonhonga nhonga. Either woendesa mota yako pamushika shika or kuishandisa zvimwe. You raise another 2k wotsvaga ka business kekuita woramba uchingodaro kusvika Mwari vakutora,negative,"@reallhusband1 Guys, it's only said that it's not enough money to get married, but your money and you go to the car sale. Either take your car to the market or use it for something else. You raise another 2k and find a business to do and keep doing it until God takes you"
"@vakinduphiliam Amen,,ndibatsireiwo Ishe b chikomborero kumhuri yangu nemweya changu",positive,"@vakinduphiliam Amen,, help me Lord b a blessing to my family and my soul"
"@lilomatic @edmnangagwa Murikudya mese unobata Ani kumeso
Spoon nayo",positive,"@lilomatic @edmnangagwa You are all eating and touching Ani's face
Spoon it"
@wode_maya Winky D ndiye muimbi mukuru muZimbabwe,positive,@wode_maya Winky D is the biggest singer in Zimbabwe
@nickmangwana Kana mava kuchurch moti vana vasatani,negative,"@nickmangwana When you're at church, say the children are devils"
"Asi vanhu ava havasi vakuti jairira here? 
Kwane mabhero ema towel nema nduwe futi",negative,"But don't these people get used to it?
There are towels and linens as well"
@NowAvailable21 @ragnar_alwyn Arikudenha ka uyu,negative,@NowAvailable21 @ragnar_alwyn This one is teasing you
"@SharaiJoseph @Snicki_Katope @CccNap @CCC_Marondera1 @Shashie08 @jobzim @MarthaSekeramay @MulakazuvaL @BarakaZaire @Chinamasa_PA Ndokungowata kwatinotaura, Chris Mtswangwa kana zvirango present,imi vanhu veZanu munomboziva vanobikai? Unoziva panotamataura behind closed doors pamusoro pevayo vanototi mapenzi edu, chivako veZanu vakapusa.",negative,"@SharaiJoseph @Snicki_Katope @CccNap @CCC_Marondera1 @Shashie08 @jobzim @MarthaSekeramay @MulakazuvaL @BarakaZaire @Chinamasa_PA I'm just talking about it, Chris Mtswangwa or zivirgo present, do you Zanu people know who cooks? You know when we talk behind closed doors about those who call us fools, Zanu's building is stupid."
"@Tbiti_campaign @makwiramitiog1 @BitiTendai Mazama MP. Zadzai foshoro ,murikukanda isina chinhu. Ngatiuye nemushonga unogara uripo kusvirana kuti irege kuungana ipapo. Ko mota yekunhonga marara yakanzi na mai Mukudu iripiko me medu?",negative,"@Tbiti_campaign @makwiramitiog1 @BitiTendai Mazama MP. Fill the shovel, you are throwing it empty. Let's come up with a permanent solution to prevent it from accumulating there. Where is the garbage collection vehicle that Mrs. Mukudu called for?"
@i_nkalakhata Haazvarise uyu,negative,@i_nkalakhata He did not produce this one
"@terenceee01 Isa Shadaya Inogara Rusingaperi!

NB. Dhonza nguva dzose",negative,"@terenceee01 Put Shadaya Forever!

NB. Pull regularly"
@RealTalkFadzie Saka mucharova bronco kusvika rinhi. Matove akapindwa muropa nekuita ka imi,neutral,@RealTalkFadzie So how long will you hit the bronco? They are already addicted to you
@TD_Gurira 😹😹😹Kumba kwaisara ani tikaenda tese nhai,negative,@TD_Gurira 😹😹😹Who was left at home so we went together
Kubva muna 1960 kusvika 1980 zvirango zveUnited Nations zvakatemerwa Rhodesia uye Smith akakwanisa kuvhura ZISCO ndokuvaka maguta eHarare neBulawayo. Chii chiri kumisa aripo https://t.co/cbjFymN1ME,positive,From 1960 to 1980 United Nations sanctions were imposed on Rhodesia and Smith was able to open ZISCO and build the cities of Harare and Bulawayo. What is stopping him https://t.co/cbjFymN1ME
@NowAvailable21 Oh mbudziyadhura that is why he is bullying vana (mazizi) vatanbura naye kublokwa kutukwa. Chinhu ndechake🤔. Nowonder chamisa wacho zii hake vana vachiitana haka matorokisi huye bodo🤣😂,negative,"@NowAvailable21 Oh the goat that is why he is bullying the children (owls) have broken with him to be blocked and insulted. The thing is his 🤔. No wonder, stop the silence, but the children are talking to each other, and the torokis are so stupid 🤣😂"
@Dave49563791 @jah_vinny_23 Buranga semupuranga kana muhuni?,neutral,@Dave49563791 @jah_vinny_23 Cut like wood or wood?
@NicholasDuma10 Ende vanhu kukwereta huku soo,negative,@NicholasDuma10 Go borrow chickens too
@PinkieMadds @Nollieta Roman Catholic Archdiocese yeHarare Choir competitions,negative,@PinkieMadds @Nollieta Roman Catholic Archdiocese of Harare Choir competitions
"@Tinoedza havamboda Jah Rastafari panguva ino. Iwe u pakunamata kuti vade sei - Joseph Hill uye Tsika bhendi, Kingston, Jamaica",positive,"@We try not to like Jah Rastafari at this point. You're worshiping how they love it - Joseph Hill and the Traditional Band, Kingston, Jamaica"
@daddyhope Zanu inodya vana vayo,negative,@daddyhope Zanu eats his children
Amai kazembe naamai kazembe kamari kushaika mwanasikana waMhe Kazembes. https://t.co/AJHH3VyaqF,negative,Mother kazembe and mother kazembe kamari are missing the daughter of Mhe Kazembes. https://t.co/AJHH3VyaqF
"@EricgonoJnr @Cde_Ostallos @TakundaMadzana Ngatirambei tichikwanisa nguva. Tine vanhu vangangosvika 500k vasina kunyoreswa Harare, vangangoita 200k muBulawayo...saka Mp mumwe oFalzer kuzivisa vavhoti kutsvaka 8000 mumatunhu avo.",positive,"@EricgonoJnr @Cde_Ostallos @TakundaMadzana Let's keep making time. We have about 500k people who are not registered in Harare, about 200k in Bulawayo... so Mp one Falzer informs the voters to look for 8000 in their constituencies."
@DuchessTalitha Haaa apo zvaaendwa anoteera Queen very soon uyu,negative,"@DuchessTalitha Oh, when he's gone, he follows the Queen very soon"
@TanakaJachi1 Asi arikungorira kwenyu chete? Vamwe vana Drake nana Minaj tichiri kuvanzwa wani,negative,@TanakaJachi1 But is he only calling you? Others like Drake and Minaj are still hiding
Saka Shadaya paazokupindurai 1 by 1 mabva manyarara ka hapachina achiri nezvekutaura https://t.co/WL3920w46p,positive,"So when Shadaya answers you 1 by 1, you are silent and there is nothing more to say https://t.co/WL3920w46p"
@34Steve @KingVincent_1 ndiri muHarare iwe,neutral,@34Steve @KingVincent_1 I'm in Harare
Huya ndikupe romantical and physical cuddling wakamirira hako financial https://t.co/iITM8D3AUn,negative,Come and give me romantical and physical cuddling while you are waiting financially https://t.co/iITM8D3AUn
"Great Zimbabwe Patriots pamwe neHarare Kings vakwanisa kukwikwidza mufainari yemutambo we#ZimDomesticT10!

#LNSvHRK | #ZimDomesticT10 | #IssaWholeNewVibe https://t.co/VeXrs6Xn5F",positive,"Great Zimbabwe Patriots and Harare Kings have been able to compete in the final of the #ZimDomesticT10!

#LNSvHRK | #ZimDomesticT10 | #IssaWholeNewVibe https://t.co/VeXrs6Xn5F"
Hanzi tasangana naye achitinha mombe dzake achienda kunoroora tikagara naye  pasi tikaonesana izvezvi atovhura butcher @🤣🤣,positive,We met him while he was cutting his cows on his way to get married and we sat down with him and we saw that he has opened a butcher @🤣🤣
@sedzejacob Dambudziko nderekuti unofunga kuti nyika vadzidzi vezvematonnyika vadzidzi vezvematongerwo enyika kuzadzisa sadza nematemba. Hatina kuzviitira kupindurwa,negative,@sedzejacob The problem is that you think that the students of the country are the students of politics to fulfill the sadza and the temple. We didn't do it for ourselves
@ekayzee_ Amana vanhu two avo https://t.co/m4Q4yzYSgQ,neutral,@ekayzee_ Amana those two people https://t.co/m4Q4yzYSgQ
@page_air @T_a_t_e_n_d_a 😂😂😂vanhu vane hutsinye,negative,@page_air @T_a_t_e_n_d_a 😂😂😂 people are cruel
@IamSenzeni @Ossie_Ozwa Hopewell arikutsvaga vanhu vanenge imimi,neutral,@IamSenzeni @Ossie_Ozwa Hopewell is looking for people like you
"@Wadzana90961688 @barbie_quinn_zw Mukomana achambizama, dhiyabhorosi anoshanda nesimba asi Musikana chaiiye anomisa mukomana kuty Aiwa shewe kwamakuenda kunoendwa ne vakaendesa mombe wenyu muromo , zamu chairo haubate coz rinoita pata pata",negative,"@Wadzana90961688 @barbie_quinn_zw A young boy is a hard worker, the devil works hard, but a real girl stops a boy from saying, Oh, shewe, where did you go to those who sent your cow's mouth, you don't touch the real breast coz it looks like a pata pata"
😹😹Wakambopinda mutown(gweru) late apa akaisa zvakuisa mira uone next week. https://t.co/yRRslwyAFQ,positive,"😹😹Have you been in town (gweru) late here, he has posted what you have, wait and see next week. https://t.co/yRRslwyAFQ"
"@debrahmatandazw Mukadzi ane mazamu akakuyamwisa 
nemaoko akakugezesa akakubvisa tsvina nekukupfekedza
Ane chinhu chake chinofeeder baba daily
Ndowamunotuka ? Dzikamai varume",neutral,"@debrahmtandazw A woman with breasts who breastfed you
with his hands he washed you and removed the dirt and dressed you
He has his own thing that feeds father daily
Are you cursing? Calm down guys"
@FaithFiffyT @bonieforo @unclezoro101 Mukuda kundinzwa ka two vanhu imimi iwe Tendai! Personally hangu ukundijairira 🚮 https://t.co/Xl9br6ZCy1,negative,"@FaithFiffyT @bonieforo @unclezoro101 You're the one who wants to hear me twice, thank you! Personally, you're getting used to me 🚮 https://t.co/Xl9br6ZCy1"
@peterndoro Zidzoro rizere mvura pauchadzingwa ikoko uchaona kuti hausi chinhu ask Tich Mataz,negative,"@peterndoro When you get kicked out of there, you will see that you are nothing, ask Tich Mataz"
@VallehDaRealest Haaa vanhu ava havasati vambodriver muharare. Space yese iyo 1 na7 vaenda kare kare 5 ari paside pa4... 6 oenda nekuseri pangadai pasina kana kulocker apa https://t.co/vjYOZiCOUQ,negative,"@VallehDaRealest Wow, these people have never driven in Harare. All the space that 1 and 7 have gone long ago, 5 is on the side of 4... 6 goes to the back, there wouldn't even be a locker here https://t.co/vjYOZiCOUQ"
"@KMutisi @nelsonchamisa Musati ""issu"". Uri uye hauna kumbofarira Chamisa, kuZANU-PF chete, kana kuti mari ye$10 yavanokupa.",negative,"@KMutisi @nelsonchamisa Don't say ""issu"". You are and have never liked Chamisa, only ZANU-PF, or the $10 they give you."
Kana tichiti CCC inoshandisa regalia yeZANU PF kana ichiita mhirizhonga vanhu vanoramba pfungwa iyi. Pano mumwe mutsigiri weCCC akapfeka zvakazara zveZANU PF ane chibhakera chakasimudzwa.Mutsigiri mumwe chete weCCC ana Nelson Chamisa kuti webato iri kusasa @nelsonchamisa @CCCZimbabwe https://t.co/S3D0cpfR7A,positive,"When we say that the CCC uses ZANU PF regalia when it engages in violence, people reject this idea. Here is a CCC supporter wearing full ZANU PF uniform with his fist raised. One CCC supporter is Nelson Chamisa of the party @nelsonchamisa @CCCZimbabwe https://t.co/S3D0cpfR7A"
@Duke_Marikovich @kingveshto @terrymap1 @_MakdShelby Handimutye uyu,positive,@Duke_Marikovich @kingveshto @terrymap1 @_MakdShelby I'm not afraid of this one
@EmTeeEn_ 😂😂😂😂 vanojairira vanhu ivava,positive,@EmTeeEn_ 😂😂😂😂 they get used to these people
@wekwamutare @_callmesibs @TheDark71466842 She's forcing me kuda vanhu vane short hair😪,negative,@wekwamutare @_callmesibs @TheDark71466842 She's forcing me to like people with short hair😪
"Ndeipi company ine vanhu vari Rude timbovatsura pano ?

Govera nyaya yako _______________?",neutral,"Which company has people who are rude, let's scold them here?

Share your story _______________?"
"@nelsonchamisa As long as you cannot talk to ED today u will fail to talk to him in future

As long as you cannot fix Harare with Mafume today you cannot fix Harare in future

Chero ukaramba zvabuda za2018, ucharamba muna 2023.

Vimba neni. Uri kuzviparadza changamire",negative,"@nelsonchamisa As long as you cannot talk to ED today you will fail to talk to him in the future

As long as you cannot fix Harare with Mafume today you cannot fix Harare in the future

If you reject the results of 2018, you will reject 2023.

Trust me. You are destroying yourself, sir"
@brian___jethro Apinza mafeelings Shadaya apo,neutral,@brian___jethro He put the feelings Shadaya there
@ReignMelanin ikumbodziisirwa paiko mvura yacho iko kusina magetsi,neutral,@ReignMelanin is being pumped where the water is without electricity
"@MbadaYacho @rodentopaz @waltakaz @RealTalkFadzie @taphietee Kasi $5000 itoripa budget kumba kwavo, haa mukomana ngaaite zvembudzi zvine profit yakanaka, vasikana havaperi",positive,"@MbadaYacho @rodentopaz @waltakaz @RealTalkFadzie @taphietee How about $5000 budget for their house, boy let him do goats with good profit, girls are endless"
@ctoto10 @ChimhamhaZw Too childish. I think vana Nick nana Jojo havatogoni basa racho. Kuti vanomboitaeo vetting vachiona kuti munhu ari mature angataure zvine musoro here? Saivava dzungu racho rakanyanyisa.,negative,@ctoto10 @ChimhamhaZw Too childish. I think Nick and Jojo are not up to the task. That they sometimes do vetting to see if a mature person can speak logically? The dizziness was so intense.
@Landelmunyardzi @_MakdShelby Hanty muri nyama imwe here,positive,@Landelmunyardzi @_MakdShelby Hanty are you one flesh?
"@DMwonzora @daddyhope Simboti mawere hamukuaona here
Nekuda Mari",negative,"@DMwonzora @daddyhope Don't you see the cliff?
Because of Money"
@t_kachidza Akomana ka muchauraya vanhu pano 😀,negative,@t_kachidza Boy are you going to kill people here 😀
